TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240801,12,20240801,SH,12:50,13:50,-78,17.174,30,7.4,22
20240801,13,20240801,SH,12:50,13:50,-89.1,18.027,30,8,18
20240801,14,20240801,SH,12:50,13:50,-45.8,21.851,30,7.2,22
20240801,15,20240801,SH,12:50,13:50,-74.3,21.788,30,7.7,22
20240801,17,20240801,SH,12:50,13:50,-87.6,21.786,30,7.9,22
20240801,18,20240801,SH,12:50,13:50,-52.4,21.905,30,7.3,22
20240801,19,20240801,SH,12:50,13:50,-95.2,21.763,30,8,22
20240801,1,20240802,CB,13:00,13:57,-69.7,22.036,30,7.6,22
20240801,2,20240802,CB,13:00,13:57,-54.7,18.826,30,7.4,18
20240801,3,20240802,CB,13:00,13:57,-76.5,21.903,30,7.8,22
20240801,4,20240802,CB,13:00,13:57,-50.7,18.645,30,7.3,18
20240801,5,20240802,CB,13:00,13:57,-73.5,19.193,30,7.7,18
20240801,6,20240802,CB,13:00,13:57,-74.6,19.26,30,7.9,18
20240801,7,20240802,CB,13:00,13:57,-61.5,18.549,30,7.5,18
20240801,8,20240802,CB,13:00,13:57,-64.6,18.691,30,7.6,18
20240801,9,20240802,CB,13:00,13:57,,,30,7.2,18
20240801,10,20240802,CB,13:00,13:57,,,30,7.8,18
20240801,11,20240802,CB,13:00,13:57,,,30,7.5,22
20240801,12,20240802,CB,13:00,13:57,,,30,7.4,22
20240801,13,20240802,CB,13:00,13:57,-88.6,19.282,30,8,18
20240801,14,20240802,CB,13:00,13:57,-39,21.888,30,7.2,22
20240801,15,20240802,CB,13:00,13:57,-73.3,21.848,30,7.7,22
20240801,17,20240802,CB,13:00,13:57,-74.2,21.827,30,7.9,22
20240801,18,20240802,CB,13:00,13:57,-50.9,21.9,30,7.3,22
20240801,19,20240802,CB,13:00,13:57,-95.4,21.778,30,8,22
20240801,1,20240803,TD,15:00,15:30,-67.7,21.924,30,7.6,22
